,Unnamed: 0,timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location,neigbourhood_numbers
0,0,2018-05-15 00:00:00,-79.48539,43.65797,Xylocopa,M,100-120,Runnymede-Bloor West Village,89
1,1,2018-05-15 00:00:00,-79.48539,43.65797,Xylocopa,M,100-120,Runnymede-Bloor West Village,89
2,2,2018-05-20 00:00:00,-79.31995,43.68951,Xylocopa,F,120-140,Danforth East York,59
3,3,2018-05-20 00:00:00,-79.31995,43.68951,Xylocopa,F,120-140,Danforth East York,59
4,4,2018-05-23 00:00:00,-79.50723,43.63919,Xylocopa,F,100-120,Stonegate-Queensway,16
5,5,2018-05-23 00:00:00,-79.50723,43.63919,Xylocopa,M,100-120,Stonegate-Queensway,16
6,6,2018-05-19 00:00:00,-79.50723,43.63919,Xylocopa,M,100-120,Stonegate-Queensway,16
7,7,2018-08-31 00:00:00,-79.41351999999999,43.71835,Xylocopa,F,160+,Lawrence Park South,103
8,8,2018-07-20 00:00:00,-79.41351999999999,43.71835,Xylocopa,F,160+,Lawrence Park South,103
9,9,2018-07-20 00:00:00,-79.41351999999999,43.71835,Xylocopa,F,160+,Lawrence Park South,103
10,10,2018-05-27 00:00:00,-79.41866,43.66111,Xylocopa,F,100-120,Palmerston-Little Italy,80
11,11,2018-05-27 00:00:00,-79.41866,43.66111,Xylocopa,M,100-120,Palmerston-Little Italy,80
12,12,2018-05-27 00:00:00,-79.41866,43.66111,Xylocopa,M,100-120,Palmerston-Little Italy,80
13,13,2018-06-29 00:00:00,-79.48689,43.65057,Xylocopa,F,100-120,Lambton Baby Point,114
14,14,2018-06-04 00:00:00,-79.3524,43.65412,Ceratina,F,60-80,Waterfront Communities-The Island,77
15,15,2018-05-27 00:00:00,-79.54741999999999,43.59366,Ceratina,F,80-100,Alderwood,20
16,16,2018-05-27 00:00:00,-79.54741999999999,43.59366,Ceratina,F,80-100,Alderwood,20
17,17,2018-06-01 00:00:00,-79.35249,43.732659999999996,Osmia,M,140-160,Banbury-Don Mills,42
18,18,2018-05-31 00:00:00,-79.50723,43.63919,Ceratina,F,100-120,Stonegate-Queensway,16
19,19,2018-05-31 00:00:00,-79.4335,43.66791,Ceratina,F,120-140,Dovercourt-Wallace Emerson-Junction,93
20,20,2018-05-11 00:00:00,-79.42755,43.65578,Ceratina,F,100-120,Dufferin Grove,83
21,21,2018-06-04 00:00:00,-79.3524,43.65412,Ceratina,F,60-80,Waterfront Communities-The Island,77
22,22,2018-05-27 00:00:00,-79.41866,43.66111,Andrena,M,100-120,Palmerston-Little Italy,80
23,23,2018-05-27 00:00:00,-79.41341,43.64584,Apis,F,80-100,Trinity-Bellwoods,81
24,24,2018-05-27 00:00:00,-79.41341,43.64584,Apis,F,80-100,Trinity-Bellwoods,81
25,25,2018-08-31 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
26,26,2018-08-31 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
27,27,2018-08-31 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
28,28,2018-08-31 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
29,29,2018-08-31 00:00:00,-79.31995,43.68951,Apis,F,120-140,Danforth East York,59
30,30,2018-07-20 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
31,31,2018-07-20 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
32,32,2018-07-20 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
33,33,2018-07-20 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
34,34,2018-07-20 00:00:00,-79.41351999999999,43.71835,Apis,F,160+,Lawrence Park South,103
35,35,2018-05-31 00:00:00,-79.42755,43.65578,Apis,F,100-120,Dufferin Grove,83
36,36,2018-08-10 00:00:00,-79.31995,43.68951,Apis,F,120-140,Danforth East York,59
37,37,2018-07-20 00:00:00,-79.31995,43.68951,Apis,F,120-140,Danforth East York,59
38,38,2018-08-10 00:00:00,-79.4335,43.66791,Anthophora,F,120-140,Dovercourt-Wallace Emerson-Junction,93
39,39,2018-06-08 00:00:00,-79.31827,43.67418,Bombus,F,80-100,Woodbine Corridor,64
40,40,2018-05-27 00:00:00,-79.48539,43.65797,Bombus,F,100-120,Runnymede-Bloor West Village,89
41,41,2018-05-31 00:00:00,-79.48539,43.65797,Bombus,F,100-120,Runnymede-Bloor West Village,89
42,42,2018-05-27 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
43,43,2018-05-27 00:00:00,-79.54741999999999,43.59366,Bombus,F,80-100,Alderwood,20
44,44,2018-06-04 00:00:00,-79.54741999999999,43.59366,Bombus,F,80-100,Alderwood,20
45,45,2018-06-04 00:00:00,-79.54741999999999,43.59366,Bombus,F,80-100,Alderwood,20
46,46,2018-05-27 00:00:00,-79.54741999999999,43.59366,Bombus,F,80-100,Alderwood,20
47,47,2018-05-23 00:00:00,-79.41341,43.64584,Bombus,F,80-100,Trinity-Bellwoods,81
48,48,2018-05-27 00:00:00,-79.54741999999999,43.59366,Bombus,F,80-100,Alderwood,20
49,49,2018-06-04 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
50,50,2018-06-04 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
51,51,2018-06-04 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
52,52,2018-06-04 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
53,53,2018-06-04 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
54,54,2018-06-04 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
55,55,2018-06-04 00:00:00,-79.3524,43.65412,Bombus,F,60-80,Waterfront Communities-The Island,77
56,56,2018-06-08 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
57,57,2018-06-29 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
58,58,2018-05-27 00:00:00,-79.3524,43.65412,Bombus,F,60-80,Waterfront Communities-The Island,77
59,59,2018-05-20 00:00:00,-79.30158,43.6908,Bombus,F,120-140,Taylor-Massey,61
60,60,2018-05-28 00:00:00,-79.30158,43.6908,Bombus,F,120-140,Taylor-Massey,61
61,61,2018-05-16 00:00:00,-79.30158,43.6908,Bombus,F,120-140,Taylor-Massey,61
62,62,2018-05-16 00:00:00,-79.30158,43.6908,Bombus,F,120-140,Taylor-Massey,61
63,63,2018-05-16 00:00:00,-79.30158,43.6908,Bombus,F,120-140,Taylor-Massey,61
64,64,2018-05-28 00:00:00,-79.30445999999999,43.69999,Bombus,F,120-140,O'Connor-Parkview,54
65,65,2018-05-28 00:00:00,-79.30445999999999,43.69999,Bombus,F,120-140,O'Connor-Parkview,54
66,66,2018-05-28 00:00:00,-79.30445999999999,43.69999,Bombus,F,120-140,O'Connor-Parkview,54
67,67,2018-05-28 00:00:00,-79.30445999999999,43.69999,Bombus,F,120-140,O'Connor-Parkview,54
68,68,2018-05-28 00:00:00,-79.30445999999999,43.69999,Bombus,F,120-140,O'Connor-Parkview,54
69,69,2018-06-01 00:00:00,-79.30445999999999,43.69999,Bombus,F,120-140,O'Connor-Parkview,54
70,70,2018-08-31 00:00:00,-79.46369,43.64654,Bombus,F,80-100,High Park-Swansea,87
71,71,2018-08-31 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
72,72,2018-08-31 00:00:00,-79.48689,43.65057,Bombus,F,100-120,Lambton Baby Point,114
73,73,2018-08-10 00:00:00,-79.48689,43.65057,Bombus,F,100-120,Lambton Baby Point,114
74,74,2018-08-10 00:00:00,-79.46369,43.64654,Bombus,F,80-100,High Park-Swansea,87
75,75,2018-08-10 00:00:00,-79.29879,43.6701,Bombus,F,60-80,The Beaches,63
76,76,2018-08-10 00:00:00,-79.29879,43.6701,Bombus,F,60-80,The Beaches,63
77,77,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,M,160+,Lawrence Park South,103
78,78,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,M,160+,Lawrence Park South,103
79,79,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,M,160+,Lawrence Park South,103
80,80,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
81,81,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,M,160+,Lawrence Park South,103
82,82,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
83,83,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,M,160+,Lawrence Park South,103
84,84,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
85,85,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
86,86,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
87,87,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
88,88,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
89,89,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
90,90,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
91,91,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
92,92,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,M,160+,Lawrence Park South,103
93,93,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
94,94,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
95,95,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
96,96,2018-07-20 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
97,97,2018-05-28 00:00:00,-79.281763,43.68738,Bombus,F,120-140,Birchcliffe-Cliffside,122
98,98,2018-06-29 00:00:00,-79.48689,43.65057,Bombus,F,100-120,Lambton Baby Point,114
99,99,2018-05-23 00:00:00,-79.48689,43.65057,Bombus,F,100-120,Lambton Baby Point,114
100,100,2018-06-29 00:00:00,-79.48689,43.65057,Bombus,M,100-120,Lambton Baby Point,114
101,101,2018-07-20 00:00:00,-79.41341,43.64584,Bombus,M,80-100,Trinity-Bellwoods,81
102,102,2018-07-20 00:00:00,-79.39437,43.695890000000006,Bombus,F,140-160,Mount Pleasant East,99
103,103,2018-06-29 00:00:00,-79.42755,43.65578,Bombus,F,100-120,Dufferin Grove,83
104,104,2018-07-20 00:00:00,-79.30158,43.6908,Bombus,F,120-140,Taylor-Massey,61
105,105,2018-07-20 00:00:00,-79.46369,43.64654,Bombus,F,80-100,High Park-Swansea,87
106,106,2018-08-10 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
107,107,2018-08-10 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
108,108,2018-08-10 00:00:00,-79.41351999999999,43.71835,Bombus,F,160+,Lawrence Park South,103
109,109,2018-08-10 00:00:00,-79.32925999999999,43.67239,Bombus,F,80-100,South Riverdale,70
110,110,2018-07-20 00:00:00,-79.31995,43.68951,Bombus,F,120-140,Danforth East York,59
111,111,2018-07-20 00:00:00,-79.29879,43.6701,Peponapis,F,60-80,The Beaches,63
112,112,2018-07-20 00:00:00,-79.29879,43.6701,Peponapis,F,60-80,The Beaches,63
113,113,2018-07-20 00:00:00,-79.31995,43.68951,Peponapis,F,120-140,Danforth East York,59
114,114,2018-07-20 00:00:00,-79.31995,43.68951,Peponapis,F,120-140,Danforth East York,59
115,115,2018-07-20 00:00:00,-79.41341,43.64584,Peponapis,F,80-100,Trinity-Bellwoods,81
116,116,2018-08-10 00:00:00,-79.41341,43.64584,Peponapis,M,80-100,Trinity-Bellwoods,81
117,117,2018-07-20 00:00:00,-79.41341,43.64584,Peponapis,M,80-100,Trinity-Bellwoods,81
118,118,2018-07-20 00:00:00,-79.41341,43.64584,Peponapis,M,80-100,Trinity-Bellwoods,81
119,119,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,M,60-80,The Beaches,63
120,120,2018-08-10 00:00:00,-79.29879,43.6701,Peponapis,M,60-80,The Beaches,63
121,121,2018-08-31 00:00:00,-79.31995,43.68951,Melissodes,F,120-140,Danforth East York,59
122,122,2018-08-31 00:00:00,-79.31995,43.68951,Melissodes,F,120-140,Danforth East York,59
123,123,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
124,124,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
125,125,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,M,60-80,The Beaches,63
126,126,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
127,127,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,F,80-100,High Park-Swansea,87
128,128,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
129,129,2018-07-20 00:00:00,-79.41351999999999,43.71835,Melissodes,M,160+,Lawrence Park South,103
130,130,2018-07-20 00:00:00,-79.41351999999999,43.71835,Melissodes,F,160+,Lawrence Park South,103
131,131,2018-07-20 00:00:00,-79.41351999999999,43.71835,Melissodes,F,160+,Lawrence Park South,103
132,132,2018-07-20 00:00:00,-79.41341,43.64584,Melissodes,M,80-100,Trinity-Bellwoods,81
133,133,2018-08-10 00:00:00,-79.41351999999999,43.71835,Melissodes,M,160+,Lawrence Park South,103
134,134,2018-08-10 00:00:00,-79.41351999999999,43.71835,Melissodes,M,160+,Lawrence Park South,103
135,135,2018-08-10 00:00:00,-79.41351999999999,43.71835,Melissodes,M,160+,Lawrence Park South,103
136,136,2018-08-10 00:00:00,-79.41341,43.64584,Melissodes,M,80-100,Trinity-Bellwoods,81
137,137,2018-08-10 00:00:00,-79.54159,43.65052,Melissodes,F,120-140,Islington-City Centre West,14
138,138,2018-08-10 00:00:00,-79.54159,43.65052,Melissodes,M,120-140,Islington-City Centre West,14
139,139,2018-08-10 00:00:00,-79.39437,43.695890000000006,Melissodes,M,140-160,Mount Pleasant East,99
140,140,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,M,60-80,The Beaches,63
141,141,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,F,80-100,High Park-Swansea,87
142,142,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,F,80-100,High Park-Swansea,87
143,143,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
144,144,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
145,145,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
146,146,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
147,147,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
148,148,2018-07-20 00:00:00,-79.54159,43.65052,Melissodes,F,120-140,Islington-City Centre West,14
149,149,2018-07-20 00:00:00,-79.41341,43.64584,Melissodes,F,80-100,Trinity-Bellwoods,81
150,150,2018-07-20 00:00:00,-79.41341,43.64584,Melissodes,M,80-100,Trinity-Bellwoods,81
151,151,2018-07-20 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
152,152,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
153,153,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
154,154,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,F,80-100,High Park-Swansea,87
155,155,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
156,156,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
157,157,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,F,80-100,High Park-Swansea,87
158,158,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,F,80-100,High Park-Swansea,87
159,159,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
160,160,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
161,161,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,F,60-80,The Beaches,63
162,162,2018-07-20 00:00:00,-79.39437,43.695890000000006,Melissodes,F,140-160,Mount Pleasant East,99
163,163,2018-08-10 00:00:00,-79.31827,43.67418,Peponapis,F,80-100,Woodbine Corridor,64
164,164,2018-07-20 00:00:00,-79.41351999999999,43.71835,Melissodes,M,160+,Lawrence Park South,103
165,165,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
166,166,2018-08-10 00:00:00,-79.41351999999999,43.71835,Peponapis,M,160+,Lawrence Park South,103
167,167,2018-08-10 00:00:00,-79.41351999999999,43.71835,Peponapis,M,160+,Lawrence Park South,103
168,168,2018-08-10 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
169,169,2018-08-31 00:00:00,-79.41351999999999,43.71835,Melissodes,F,160+,Lawrence Park South,103
170,170,2018-08-31 00:00:00,-79.41351999999999,43.71835,Melissodes,F,160+,Lawrence Park South,103
171,171,2018-07-20 00:00:00,-79.46369,43.64654,Melissodes,M,80-100,High Park-Swansea,87
172,172,2018-08-10 00:00:00,-79.29879,43.6701,Melissodes,M,60-80,The Beaches,63
173,173,2018-07-20 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
174,174,2018-07-20 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
175,175,2018-07-20 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
176,176,2018-07-20 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
177,177,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
178,178,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
179,179,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
180,180,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
181,181,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
182,182,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
183,183,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
184,184,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
185,185,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
186,186,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
187,187,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
188,188,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
189,189,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
190,190,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
191,191,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
192,192,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
193,193,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
194,194,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
195,195,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
196,196,2018-08-10 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
197,197,2018-06-04 00:00:00,-79.42755,43.65578,Agapostemon,F,100-120,Dufferin Grove,83
198,198,2018-06-04 00:00:00,-79.42755,43.65578,Agapostemon,F,100-120,Dufferin Grove,83
199,199,2018-06-29 00:00:00,-79.42755,43.65578,Agapostemon,F,100-120,Dufferin Grove,83
200,200,2018-06-01 00:00:00,-79.281763,43.68738,Agapostemon,F,120-140,Birchcliffe-Cliffside,122
201,201,2018-05-31 00:00:00,-79.41866,43.66111,Agapostemon,F,100-120,Palmerston-Little Italy,80
202,202,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
203,203,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
204,204,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
205,205,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
206,206,2018-07-20 00:00:00,-79.46369,43.64654,Agapostemon,M,80-100,High Park-Swansea,87
207,207,2018-05-27 00:00:00,-79.48689,43.65057,Agapostemon,F,100-120,Lambton Baby Point,114
208,208,2018-06-29 00:00:00,-79.48689,43.65057,Agapostemon,F,100-120,Lambton Baby Point,114
209,209,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
210,210,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
211,211,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
212,212,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
213,213,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
214,214,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
