,Unnamed: 0,timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location,neigbourhood_numbers
215,215,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
216,216,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
217,217,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
218,218,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
219,219,2018-08-10 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
220,220,2018-06-29 00:00:00,-79.48689,43.65057,Agapostemon,F,100-120,Lambton Baby Point,114
221,221,2018-08-10 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
222,222,2018-08-10 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
223,223,2018-08-10 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
224,224,2018-08-10 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
225,225,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
226,226,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
227,227,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
228,228,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
229,229,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
230,230,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
231,231,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
232,232,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
233,233,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
234,234,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
235,235,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
236,236,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
237,237,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
238,238,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
239,239,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
240,240,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
241,241,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
242,242,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
243,243,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
244,244,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
245,245,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
246,246,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
247,247,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
248,248,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
249,249,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
250,250,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
251,251,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
252,252,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
253,253,2018-06-08 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
254,254,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
255,255,2018-06-04 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
256,256,2018-05-23 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
257,257,2018-06-08 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
258,258,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
259,259,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
260,260,2018-06-08 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
261,261,2018-05-27 00:00:00,-79.41351999999999,43.71835,Agapostemon,F,160+,Lawrence Park South,103
262,262,2018-07-20 00:00:00,-79.41351999999999,43.71835,Agapostemon,M,160+,Lawrence Park South,103
263,263,2018-06-08 00:00:00,-79.54159,43.65052,Agapostemon,F,120-140,Islington-City Centre West,14
264,264,2018-05-31 00:00:00,-79.4632,43.7291,Agapostemon,F,160+,Downsview-Roding-CFB,26
265,265,2018-06-08 00:00:00,-79.31827,43.67418,Agapostemon,F,80-100,Woodbine Corridor,64
266,266,2018-06-01 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
267,267,2018-06-29 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
268,268,2018-06-04 00:00:00,-79.4335,43.66791,Agapostemon,F,120-140,Dovercourt-Wallace Emerson-Junction,93
269,269,2018-06-01 00:00:00,-79.31827,43.67418,Agapostemon,F,80-100,Woodbine Corridor,64
270,270,2018-05-15 00:00:00,-79.48539,43.65797,Agapostemon,F,100-120,Runnymede-Bloor West Village,89
271,271,2018-05-24 00:00:00,-79.29879,43.6701,Agapostemon,F,60-80,The Beaches,63
272,272,2018-06-04 00:00:00,-79.46369,43.64654,Agapostemon,F,80-100,High Park-Swansea,87
273,273,2018-06-01 00:00:00,-79.31827,43.67418,Agapostemon,F,80-100,Woodbine Corridor,64
274,274,2018-06-08 00:00:00,-79.46369,43.64654,Agapostemon,F,80-100,High Park-Swansea,87
275,275,2018-05-19 00:00:00,-79.46369,43.64654,Agapostemon,F,80-100,High Park-Swansea,87
276,276,2018-06-08 00:00:00,-79.46369,43.64654,Agapostemon,F,80-100,High Park-Swansea,87
277,277,2018-05-16 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
278,278,2018-08-10 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
279,279,2018-08-31 00:00:00,-79.31827,43.67418,Agapostemon,M,80-100,Woodbine Corridor,64
280,280,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
281,281,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
282,282,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
283,283,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
284,284,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
285,285,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
286,286,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
287,287,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
288,288,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
289,289,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
290,290,2018-08-31 00:00:00,-79.31995,43.68951,Agapostemon,M,120-140,Danforth East York,59
291,291,2018-06-01 00:00:00,-79.30445999999999,43.69999,Agapostemon,F,120-140,O'Connor-Parkview,54
292,292,2018-06-05 00:00:00,-79.32925999999999,43.67239,Agapostemon,F,80-100,South Riverdale,70
293,293,2018-08-31 00:00:00,-79.46369,43.64654,Agapostemon,M,80-100,High Park-Swansea,87
294,294,2018-08-31 00:00:00,-79.46369,43.64654,Agapostemon,M,80-100,High Park-Swansea,87
295,295,2018-06-01 00:00:00,-79.30445999999999,43.69999,Agapostemon,F,120-140,O'Connor-Parkview,54
296,296,2018-07-20 00:00:00,-79.30158,43.6908,Agapostemon,F,120-140,Taylor-Massey,61
297,297,2018-06-08 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
298,298,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
299,299,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
300,300,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
301,301,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
302,302,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
303,303,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
304,304,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
305,305,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
306,306,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
307,307,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
308,308,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
309,309,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
310,310,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
311,311,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
312,312,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
313,313,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
314,314,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
315,315,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
316,316,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
317,317,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
318,318,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
319,319,2018-05-31 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
320,320,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
321,321,2018-06-04 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
322,322,2018-05-27 00:00:00,-79.3524,43.65412,Agapostemon,F,60-80,Waterfront Communities-The Island,77
323,323,2018-05-31 00:00:00,-79.55324,43.6423,Agapostemon,F,140-160,Islington-City Centre West,14
324,324,2018-06-29 00:00:00,-79.39437,43.695890000000006,Agapostemon,F,140-160,Mount Pleasant East,99
325,325,2018-05-31 00:00:00,-79.55324,43.6423,Agapostemon,F,140-160,Islington-City Centre West,14
326,326,2018-05-27 00:00:00,-79.54741999999999,43.59366,Agapostemon,F,80-100,Alderwood,20
327,327,2018-06-29 00:00:00,-79.46369,43.64654,Agapostemon,F,80-100,High Park-Swansea,87
328,328,2018-06-04 00:00:00,-79.54741999999999,43.59366,Agapostemon,F,80-100,Alderwood,20
329,329,2018-06-04 00:00:00,-79.54741999999999,43.59366,Agapostemon,F,80-100,Alderwood,20
330,330,2018-06-04 00:00:00,-79.54741999999999,43.59366,Agapostemon,F,80-100,Alderwood,20
331,331,2018-06-01 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
332,332,2018-06-01 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
333,333,2018-06-08 00:00:00,-79.31995,43.68951,Agapostemon,F,120-140,Danforth East York,59
334,334,2018-05-11 00:00:00,-79.41866,43.66111,Andrena,F,100-120,Palmerston-Little Italy,80
335,335,2018-05-16 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
336,336,2018-05-31 00:00:00,-79.42755,43.65578,Andrena,F,100-120,Dufferin Grove,83
337,337,2018-05-24 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
338,338,2018-05-23 00:00:00,-79.55324,43.6423,Andrena,F,140-160,Islington-City Centre West,14
339,339,2018-05-31 00:00:00,-79.48689,43.65057,Colletes,F,100-120,Lambton Baby Point,114
340,340,2018-05-27 00:00:00,-79.48689,43.65057,Colletes,F,100-120,Lambton Baby Point,114
341,341,2018-05-24 00:00:00,-79.30158,43.6908,Colletes,F,120-140,Taylor-Massey,61
342,342,2018-05-12 00:00:00,-79.281763,43.68738,Andrena,F,120-140,Birchcliffe-Cliffside,122
343,343,2018-06-01 00:00:00,-79.281763,43.68738,Andrena,F,120-140,Birchcliffe-Cliffside,122
344,344,2018-05-28 00:00:00,-79.281763,43.68738,Andrena,F,120-140,Birchcliffe-Cliffside,122
345,345,2018-05-28 00:00:00,-79.281763,43.68738,Colletes,F,120-140,Birchcliffe-Cliffside,122
346,346,2018-05-23 00:00:00,-79.41866,43.66111,Andrena,F,100-120,Palmerston-Little Italy,80
347,347,2018-05-24 00:00:00,-79.281763,43.68738,Andrena,F,120-140,Birchcliffe-Cliffside,122
348,348,2018-06-04 00:00:00,-79.42755,43.65578,Andrena,F,100-120,Dufferin Grove,83
349,349,2018-06-01 00:00:00,-79.30445999999999,43.69999,Andrena,F,120-140,O'Connor-Parkview,54
350,350,2018-05-11 00:00:00,-79.54741999999999,43.59366,Andrena,F,80-100,Alderwood,20
351,351,2018-05-19 00:00:00,-79.55324,43.6423,Andrena,F,140-160,Islington-City Centre West,14
352,352,2018-05-31 00:00:00,-79.39437,43.695890000000006,Colletes,F,140-160,Mount Pleasant East,99
353,353,2018-06-01 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
354,354,2018-05-31 00:00:00,-79.4335,43.66791,Andrena,F,120-140,Dovercourt-Wallace Emerson-Junction,93
355,355,2018-05-23 00:00:00,-79.46369,43.64654,Andrena,F,80-100,High Park-Swansea,87
356,356,2018-05-23 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
357,357,2018-05-15 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
358,358,2018-05-11 00:00:00,-79.41351999999999,43.71835,Colletes,F,160+,Lawrence Park South,103
359,359,2018-05-15 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
360,360,2018-05-15 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
361,361,2018-05-15 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
362,362,2018-05-27 00:00:00,-79.4632,43.7291,Andrena,F,160+,Downsview-Roding-CFB,26
363,363,2018-05-23 00:00:00,-79.50723,43.63919,Andrena,F,100-120,Stonegate-Queensway,16
364,364,2018-05-23 00:00:00,-79.50723,43.63919,Andrena,F,100-120,Stonegate-Queensway,16
365,365,2018-05-16 00:00:00,-79.31995,43.68951,Andrena,F,120-140,Danforth East York,59
366,366,2018-05-24 00:00:00,-79.31995,43.68951,Andrena,F,120-140,Danforth East York,59
367,367,2018-05-20 00:00:00,-79.31995,43.68951,Andrena,F,120-140,Danforth East York,59
368,368,2018-05-20 00:00:00,-79.31995,43.68951,Andrena,F,120-140,Danforth East York,59
369,369,2018-05-24 00:00:00,-79.31995,43.68951,Andrena,F,120-140,Danforth East York,59
370,370,2018-05-11 00:00:00,-79.48539,43.65797,Andrena,F,100-120,Runnymede-Bloor West Village,89
371,371,2018-05-31 00:00:00,-79.39437,43.695890000000006,Colletes,F,140-160,Mount Pleasant East,99
372,372,2018-05-23 00:00:00,-79.50723,43.63919,Andrena,F,100-120,Stonegate-Queensway,16
373,373,2018-05-19 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
374,374,2018-06-08 00:00:00,-79.46369,43.64654,Andrena,M,80-100,High Park-Swansea,87
375,375,2018-05-11 00:00:00,-79.3524,43.65412,Andrena,M,60-80,Waterfront Communities-The Island,77
376,376,2018-06-08 00:00:00,-79.48689,43.65057,Andrena,M,100-120,Lambton Baby Point,114
377,377,2018-05-23 00:00:00,-79.46369,43.64654,Andrena,M,80-100,High Park-Swansea,87
378,378,2018-05-20 00:00:00,-79.30158,43.6908,Andrena,M,120-140,Taylor-Massey,61
379,379,2018-05-15 00:00:00,-79.41866,43.66111,Andrena,F,100-120,Palmerston-Little Italy,80
380,380,2018-05-12 00:00:00,-79.30158,43.6908,Andrena,M,120-140,Taylor-Massey,61
381,381,2018-05-12 00:00:00,-79.281763,43.68738,Andrena,M,120-140,Birchcliffe-Cliffside,122
382,382,2018-05-20 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
383,383,2018-05-12 00:00:00,-79.30445999999999,43.69999,Andrena,F,120-140,O'Connor-Parkview,54
384,384,2018-05-20 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
385,385,2018-05-24 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
386,386,2018-05-20 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
387,387,2018-05-28 00:00:00,-79.35249,43.732659999999996,Andrena,F,140-160,Banbury-Don Mills,42
388,388,2018-05-27 00:00:00,-79.55324,43.6423,Andrena,F,140-160,Islington-City Centre West,14
389,389,2018-05-27 00:00:00,-79.55324,43.6423,Andrena,F,140-160,Islington-City Centre West,14
390,390,2018-05-12 00:00:00,-79.29879,43.6701,Andrena,F,60-80,The Beaches,63
391,391,2018-05-15 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
392,392,2018-05-19 00:00:00,-79.41351999999999,43.71835,Andrena,F,160+,Lawrence Park South,103
393,393,2018-06-04 00:00:00,-79.54159,43.65052,Andrena,M,120-140,Islington-City Centre West,14
394,394,2018-05-11 00:00:00,-79.54159,43.65052,Andrena,M,120-140,Islington-City Centre West,14
395,395,2018-05-31 00:00:00,-79.41866,43.66111,Andrena,M,100-120,Palmerston-Little Italy,80
396,396,2018-06-08 00:00:00,-79.54741999999999,43.59366,Andrena,M,80-100,Alderwood,20
397,397,2018-05-19 00:00:00,-79.50723,43.63919,Andrena,F,100-120,Stonegate-Queensway,16
398,398,2018-05-11 00:00:00,-79.50723,43.63919,Andrena,M,100-120,Stonegate-Queensway,16
399,399,2018-05-23 00:00:00,-79.50723,43.63919,Andrena,M,100-120,Stonegate-Queensway,16
400,400,2018-05-31 00:00:00,-79.50723,43.63919,Andrena,F,100-120,Stonegate-Queensway,16
401,401,2018-05-11 00:00:00,-79.50723,43.63919,Andrena,M,100-120,Stonegate-Queensway,16
402,402,2018-05-15 00:00:00,-79.48539,43.65797,Andrena,F,100-120,Runnymede-Bloor West Village,89
403,403,2018-05-20 00:00:00,-79.35249,43.732659999999996,Osmia,F,140-160,Banbury-Don Mills,42
404,404,2018-05-27 00:00:00,-79.41351999999999,43.71835,Osmia,F,160+,Lawrence Park South,103
405,405,2018-05-27 00:00:00,-79.41351999999999,43.71835,Osmia,F,160+,Lawrence Park South,103
406,406,2018-05-23 00:00:00,-79.41351999999999,43.71835,Osmia,F,160+,Lawrence Park South,103
407,407,2018-05-11 00:00:00,-79.41351999999999,43.71835,Osmia,F,160+,Lawrence Park South,103
408,408,2018-05-15 00:00:00,-79.46369,43.64654,Osmia,F,80-100,High Park-Swansea,87
409,409,2018-05-23 00:00:00,-79.41866,43.66111,Osmia,F,100-120,Palmerston-Little Italy,80
410,410,2018-05-20 00:00:00,-79.281763,43.68738,Osmia,F,120-140,Birchcliffe-Cliffside,122
411,411,2018-05-19 00:00:00,-79.3524,43.65412,Osmia,F,60-80,Waterfront Communities-The Island,77
412,412,2018-05-27 00:00:00,-79.3524,43.65412,Osmia,F,60-80,Waterfront Communities-The Island,77
413,413,2018-05-15 00:00:00,-79.46369,43.64654,Osmia,F,80-100,High Park-Swansea,87
414,414,2018-05-11 00:00:00,-79.48689,43.65057,Osmia,F,100-120,Lambton Baby Point,114
415,415,2018-05-19 00:00:00,-79.4632,43.7291,Osmia,M,160+,Downsview-Roding-CFB,26
416,416,2018-05-19 00:00:00,-79.48539,43.65797,Osmia,F,100-120,Runnymede-Bloor West Village,89
417,417,2018-05-11 00:00:00,-79.50723,43.63919,Osmia,F,100-120,Stonegate-Queensway,16
418,418,2018-05-27 00:00:00,-79.50723,43.63919,Osmia,F,100-120,Stonegate-Queensway,16
419,419,2018-05-16 00:00:00,-79.35249,43.732659999999996,Osmia,F,140-160,Banbury-Don Mills,42
420,420,2018-05-19 00:00:00,-79.41351999999999,43.71835,Osmia,M,160+,Lawrence Park South,103
